bugtest,angle,count,time,delta,change,struggling,halfrep
NaN,298.5916443727679,3.0,30.19301700592041,increasing,False,False,False
NaN,302.70575808616417,3.0,30.2606520652771,increasing,False,False,False
NaN,307.1218120422223,3.0,30.325875997543335,increasing,False,False,False
NaN,309.2586697811739,3.0,30.393100023269653,neutral,False,False,False
NaN,311.2427843952492,3.5,30.45990300178528,neutral,False,False,False
NaN,312.6981629417438,3.5,30.52518892288208,neutral,False,False,False
NaN,312.29103296788065,3.5,30.592679023742676,neutral,False,False,False
NaN,312.3981285846958,3.5,30.659800052642822,neutral,False,False,False
NaN,312.6007397475222,3.5,30.7298641204834,neutral,False,False,False
NaN,313.4740814853916,3.5,30.792243003845215,neutral,False,False,False
NaN,312.1758395857855,3.5,30.85974884033203,neutral,False,False,False
NaN,311.17022021566356,3.5,30.92604088783264,neutral,False,False,False
NaN,307.4903780748089,3.5,30.99188995361328,neutral,False,False,False
NaN,302.4124444553257,3.5,31.05957007408142,neutral,False,False,False
NaN,294.4475250409737,3.5,31.124475955963135,neutral,False,False,False
NaN,283.6898749311722,3.5,31.190038204193115,neutral,False,False,False
NaN,271.4316680176481,3.5,31.257922887802124,decreasing,False,False,False
NaN,261.16387620502326,3.5,31.325186014175415,decreasing,False,False,False
NaN,251.8280665330051,3.5,31.39134407043457,decreasing,False,False,False
NaN,242.40112991011657,3.5,31.45757818222046,decreasing,False,False,False
NaN,227.4589792584516,3.5,31.524606943130493,decreasing,False,False,False
NaN,202.31317897987608,4.0,31.590967178344727,decreasing,False,False,False
NaN,187.17885972081322,4.0,31.656924962997437,decreasing,False,False,False
1,186.27838293283907,4.0,31.724032163619995,decreasing,True,False,False
2,182.45876964787854,4.0,31.79045605659485,decreasing,False,False,False
3,181.95374513364914,4.0,31.857824087142944,half rep,False,False,True
3,190.57036859625777,4.0,31.924113035202026,half rep,False,False,True
NaN,194.85343844581126,4.0,31.989859104156494,neutral,False,False,False
NaN,191.96823998209607,4.0,32.05690813064575,neutral,False,False,False
NaN,195.35110118720578,4.0,32.12643504142761,neutral,False,False,False
NaN,196.80065489149464,4.0,32.18988299369812,neutral,False,False,False
NaN,217.07330852680943,4.0,32.25650691986084,neutral,False,False,False
NaN,228.99799661109148,4.0,32.324004888534546,neutral,False,False,False
NaN,231.62524790170752,4.0,32.390360832214355,neutral,False,False,False
NaN,235.44701624487624,4.0,32.457135915756226,increasing,False,False,False
NaN,235.55687753898954,4.0,32.52454614639282,neutral,False,False,False
NaN,234.99863876221247,4.0,32.59165906906128,neutral,False,False,False
NaN,239.95197772314629,4.0,32.657474994659424,neutral,False,False,False
NaN,238.8939097602999,4.0,32.723387002944946,neutral,False,False,False
NaN,244.68337010778217,4.0,32.789615869522095,neutral,False,False,False
NaN,269.49840730328503,4.0,32.85629105567932,neutral,False,False,False
NaN,268.83480230205066,4.0,32.923096895217896,neutral,False,False,False
NaN,268.1725774713639,4.0,32.98965001106262,increasing,False,False,False
NaN,272.25780398867244,4.0,33.056447982788086,neutral,False,False,False
NaN,276.1758863967963,4.0,33.1229681968689,neutral,False,False,False
NaN,279.7357661159362,4.0,33.19072604179382,neutral,False,False,False
NaN,272.9613973804215,4.0,33.25729703903198,neutral,False,False,False
NaN,271.8244083209698,4.0,33.324174880981445,neutral,False,False,False
NaN,273.37420775106307,4.0,33.3906991481781,neutral,False,False,False
NaN,274.76803452821764,4.0,33.45672106742859,neutral,False,False,False
NaN,275.84651127258894,4.0,33.52566719055176,neutral,False,False,False
NaN,276.1433862842712,4.0,33.591747999191284,neutral,False,False,False
NaN,279.4578616568853,4.0,33.659499168395996,neutral,False,False,False
NaN,281.3937693867934,4.0,33.72697305679321,neutral,False,False,False
NaN,286.9884198857899,4.0,33.79307818412781,neutral,False,False,False
NaN,297.43445260375853,4.0,33.860267162323,neutral,False,False,False
NaN,296.4260174105485,4.0,33.92614507675171,neutral,False,False,False
NaN,296.29128679919967,4.0,33.99452495574951,increasing,False,False,False
NaN,288.9098716362089,4.0,34.06384801864624,neutral,False,False,False
NaN,288.97337166035356,4.0,34.12382102012634,neutral,False,False,False
NaN,288.16504136351705,4.0,34.19298791885376,neutral,False,False,False
NaN,290.9445911488365,4.0,34.258193016052246,neutral,False,False,False
NaN,289.87389426792646,4.0,34.32472515106201,neutral,False,False,False
NaN,291.74570826382586,4.0,34.391369104385376,neutral,False,False,False
NaN,294.5658651284151,4.0,34.457257986068726,neutral,False,False,False
NaN,294.9947673609812,4.0,34.53421187400818,neutral,False,False,False
NaN,294.41525436588233,4.0,34.59351706504822,neutral,False,False,False
NaN,292.5598546039118,4.0,34.65828800201416,neutral,False,False,False
NaN,294.17833070760935,4.0,34.723464012145996,neutral,False,False,False
NaN,296.7454396826656,4.0,34.80894899368286,neutral,False,False,False
NaN,302.57778584167545,4.0,34.91059112548828,neutral,False,False,False
NaN,305.12775711153154,4.0,34.99082612991333,neutral,False,False,False
NaN,309.5696800194195,4.0,35.07818913459778,neutral,False,False,False
NaN,311.2758953235077,4.5,35.17193913459778,neutral,False,False,False
NaN,310.93176137524387,4.5,35.30477809906006,neutral,False,False,False
NaN,225.21935489885888,4.5,35.453503131866455,neutral,False,False,False
NaN,303.9998033591973,4.5,35.54326891899109,neutral,False,False,False
NaN,306.84559405158245,4.5,35.62970995903015,neutral,False,False,False
NaN,305.3762692001503,4.5,35.690125942230225,neutral,False,False,False
NaN,304.7182555284791,4.5,35.75795102119446,neutral,False,False,False
NaN,307.3578391417724,4.5,35.82348084449768,neutral,False,False,False
NaN,309.25066394005086,4.5,35.889037132263184,neutral,False,False,False
NaN,307.85546693789485,4.5,35.95607781410217,neutral,False,False,False
NaN,307.9496598972448,4.5,36.02441191673279,neutral,False,False,False
NaN,308.5732239881364,4.5,36.091005086898804,neutral,False,False,False
NaN,310.33967866197725,4.5,36.156063079833984,neutral,False,False,False
NaN,308.5880138043777,4.5,36.22303295135498,neutral,False,False,False
NaN,181.1776586515104,5.0,36.290403842926025,neutral,False,False,False
NaN,297.64314210266497,5.0,36.356613874435425,neutral,False,False,False
NaN,320.9796456694524,5.5,36.42357110977173,neutral,True,False,False
NaN,323.0053355502498,5.5,36.491032123565674,neutral,False,False,False
NaN,324.2771613404667,5.5,36.55828094482422,increasing,False,False,False
NaN,324.88061369888106,5.5,36.623587131500244,neutral,False,False,False
NaN,326.07453713697157,5.5,36.68932890892029,neutral,False,False,False
NaN,327.3948304290633,5.5,36.757051944732666,neutral,False,False,False
NaN,330.00052065905464,5.5,36.823930978775024,neutral,False,False,False
NaN,331.0041752171623,5.5,36.88852596282959,neutral,False,False,False
NaN,330.47356064837527,5.5,36.956923961639404,neutral,False,False,False
NaN,330.67218764714744,5.5,37.02280902862549,neutral,False,False,False
NaN,330.31497739084756,5.5,37.08907103538513,neutral,False,False,False
NaN,328.4904478814434,5.5,37.15725612640381,neutral,False,False,False
NaN,328.2682476407025,5.5,37.222695112228394,neutral,False,False,False
NaN,327.95729052745423,5.5,37.29027700424194,neutral,False,False,False
NaN,327.52938214324223,5.5,37.35525703430176,neutral,False,False,False
NaN,326.44821726003687,5.5,37.423856019973755,neutral,False,False,False
NaN,325.76936084797694,5.5,37.489527225494385,neutral,False,False,False
NaN,325.64285612757084,5.5,37.55661201477051,neutral,False,False,False
NaN,325.7366511764225,5.5,37.62412190437317,neutral,False,False,False
NaN,326.79703341970117,5.5,37.68959593772888,neutral,False,False,False
